Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1779641724,2026-05-24T16:55:24Z,CES553,"31.094009,121.133553",16250,367,327
1779641727,2026-05-24T16:55:27Z,CES553,"31.096939,121.131645",16275,368,330
1779641729,2026-05-24T16:55:29Z,CES553,"31.099316,121.13031",16300,369,332
1779641731,2026-05-24T16:55:31Z,CES553,"31.103552,121.128113",16350,370,335
1779641733,2026-05-24T16:55:33Z,CES553,"31.10701,121.12664",16375,371,337
1779641735,2026-05-24T16:55:35Z,CES553,"31.110395,121.12542",16400,372,340
1779641738,2026-05-24T16:55:38Z,CES553,"31.114725,121.124046",16450,374,343
1779641741,2026-05-24T16:55:41Z,CES553,"31.120031,121.122841",16500,376,349
1779641744,2026-05-24T16:55:44Z,CES553,"31.125275,121.122063",16575,376,351
1779641746,2026-05-24T16:55:46Z,CES553,"31.128691,121.121689",16600,376,353
1779641748,2026-05-24T16:55:48Z,CES553,"31.131912,121.121361",16650,377,355
1779641750,2026-05-24T16:55:50Z,CES553,"31.136883,121.120918",16700,378,355
1779641754,2026-05-24T16:55:54Z,CES553,"31.142143,121.120476",16750,378,355
1779641756,2026-05-24T16:55:56Z,CES553,"31.146008,121.120201",16800,380,356
1779641758,2026-05-24T16:55:58Z,CES553,"31.149261,121.12001",16825,380,356
1779641760,2026-05-24T16:56:00Z,CES553,"31.152897,121.119766",16875,381,356
1779641764,2026-05-24T16:56:04Z,CES553,"31.161301,121.119316",16975,382,357
1779641767,2026-05-24T16:56:07Z,CES553,"31.165192,121.119095",17025,382,357
1779641799,2026-05-24T16:56:39Z,CES553,"31.222446,121.116905",17725,388,358
1779641830,2026-05-24T16:57:10Z,CES553,"31.279678,121.114464",18425,391,357
1779641862,2026-05-24T16:57:42Z,CES553,"31.337523,121.111801",19075,396,358
1779641894,2026-05-24T16:58:14Z,CES553,"31.396683,121.113602",19575,405,3
1779641916,2026-05-24T16:58:36Z,CES553,"31.439054,121.113556",19725,414,353
1779641919,2026-05-24T16:58:39Z,CES553,"31.442963,121.112961",19725,416,352
1779641921,2026-05-24T16:58:41Z,CES553,"31.448318,121.111938",19725,416,351
1779641923,2026-05-24T16:58:43Z,CES553,"31.451935,121.11113",19725,416,349
1779641925,2026-05-24T16:58:45Z,CES553,"31.455917,121.110107",19750,418,348
1779641928,2026-05-24T16:58:48Z,CES553,"31.459671,121.108971",19725,420,346
1779641930,2026-05-24T16:58:50Z,CES553,"31.465448,121.107132",19725,420,344
1779641932,2026-05-24T16:58:52Z,CES553,"31.467407,121.106384",19725,422,343
1779641934,2026-05-24T16:58:54Z,CES553,"31.472626,121.104446",19725,423,342
1779641936,2026-05-24T16:58:56Z,CES553,"31.475876,121.103065",19725,424,340
1779641938,2026-05-24T16:58:58Z,CES553,"31.479263,121.10154",19725,426,338
1779641940,2026-05-24T16:59:00Z,CES553,"31.485048,121.098724",19725,426,338
1779641942,2026-05-24T16:59:02Z,CES553,"31.488865,121.096748",19725,427,336
1779641944,2026-05-24T16:59:04Z,CES553,"31.490753,121.095726",19700,428,335
1779641947,2026-05-24T16:59:07Z,CES553,"31.496126,121.092903",19700,430,335
1779641949,2026-05-24T16:59:09Z,CES553,"31.49968,121.090988",19700,431,335
1779641951,2026-05-24T16:59:11Z,CES553,"31.50325,121.089111",19700,432,335
1779641954,2026-05-24T16:59:14Z,CES553,"31.508835,121.086136",19700,433,335
1779641956,2026-05-24T16:59:16Z,CES553,"31.512421,121.084274",19700,434,335
1779641958,2026-05-24T16:59:18Z,CES553,"31.517029,121.081863",19700,434,335
1779641990,2026-05-24T16:59:50Z,CES553,"31.576218,121.050163",20225,438,335
1779642023,2026-05-24T17:00:23Z,CES553,"31.634899,121.018524",20925,438,335
1779642053,2026-05-24T17:00:53Z,CES553,"31.691973,120.98793",21750,434,335
1779642085,2026-05-24T17:01:25Z,CES553,"31.749836,120.956947",22375,436,335
1779642117,2026-05-24T17:01:57Z,CES553,"31.808853,120.925415",23000,437,335
1779642150,2026-05-24T17:02:30Z,CES553,"31.868685,120.893555",23725,436,335
1779642182,2026-05-24T17:03:02Z,CES553,"31.928009,120.861748",24250,438,335
1779642214,2026-05-24T17:03:34Z,CES553,"31.988743,120.829147",24650,444,335
1779642247,2026-05-24T17:04:07Z,CES553,"32.049225,120.7966",25050,449,335
1779642277,2026-05-24T17:04:37Z,CES553,"32.108093,120.764847",25425,454,335
1779642310,2026-05-24T17:05:10Z,CES553,"32.16769,120.727135",25900,456,326
1779642312,2026-05-24T17:05:12Z,CES553,"32.171082,120.724419",25925,455,325
1779642314,2026-05-24T17:05:14Z,CES553,"32.174698,120.721397",25975,456,325
1779642316,2026-05-24T17:05:16Z,CES553,"32.179047,120.71772",26000,455,324
1779642318,2026-05-24T17:05:18Z,CES553,"32.182343,120.714806",26025,455,323
1779642320,2026-05-24T17:05:20Z,CES553,"32.18605,120.71151",26075,456,322
1779642322,2026-05-24T17:05:22Z,CES553,"32.188889,120.708931",26100,455,321
1779642324,2026-05-24T17:05:24Z,CES553,"32.193329,120.704697",26125,456,321
1779642326,2026-05-24T17:05:26Z,CES553,"32.196644,120.701408",26150,456,320
1779642329,2026-05-24T17:05:29Z,CES553,"32.200043,120.698044",26200,456,319
1779642331,2026-05-24T17:05:31Z,CES553,"32.203125,120.694809",26225,456,319
1779642333,2026-05-24T17:05:33Z,CES553,"32.206188,120.691597",26250,456,318
1779642335,2026-05-24T17:05:35Z,CES553,"32.210144,120.687447",26275,458,318
